"HWA", "Hawabango Airport", 146.003487, -7.392994
"HYL", "Hollis Clark Bay Seaplane Base", -132.645996094, 55.4816017151
"IBI", "Iboki Airport", 149.19, -5.5536
"IBL", "Indigo Bay Lodge Airport", 35.452801, -21.708
"ICO", "Sicogon Airstrip", 123.2506, 11.4595
"PPJ", "Pulau Panjang Airport", 106.5625, -5.644444
"JBB", "Noto Hadinegoro, Jember Airport", 113.694439, -8.238056
"BWX", "Blimbingsari Airport", 114.3401, -8.31015
"AAP", "Aji Pangeran Tumenggung Pranoto International Airport", 117.249392, -0.374448
"BXW", "Bawean Airport", 112.679592, -5.723676
"AAS", "Apalapsili Airport", 139.3108, -3.8832
"AGD", "Anggi Airport", 133.8737, -1.3858
"AKQ", "Gunung Batin Airport", 105.23200225830078, -4.61113977432251
"AYW", "Ayawasi Airport", 132.4633, -1.1593
"BJG", "Boalang Airport", 122.1449966430664, -0.9728959798812866
"BXM", "Batom Airport", 140.850006104, -4.16666984558
"DRH", "Dabra Airport", 138.6132, -3.2705
"ELR", "Elelim Airport", 139.3861, -3.7826
"EWE", "Ewer Airport", 138.083, -5.494
"FOO", "Kornasoren Airfield", 134.871994019, -0.936325013638
"GAV", "Gag Island Airport", 129.89500427246094, -0.4005559980869293
"IUL", "Ilu Airport", 138.2002, -3.7051
"KBF", "Karubaga Airport", 138.479, -3.684
"KBX", "Kambuaya Airport", 132.2857, -1.3169
"KCD", "Kamur Airport", 138.6372, -6.1851
"KCI", "Kon Airport", 127.050793, -8.349193
"KEA", "Keisah Airport", 140.5, -7.666669845581055
"KMM", "Kiman Airport", 136.1666717529297, -3.666670083999634
"KOD", "Kotabangun Airport", 116.583335876, -0.266669988632
"KRC", "Departi Parbo Airport", 101.4683, -2.093
"KWB", "Dewadaru Airport", 110.47838, -5.80091
"LLN", "Kelila Airport", 138.6666717529297, -3.75
"LWE", "Lewoleba Airport", 123.438, -8.3629
"LYK", "Lunyuk Airport", 117.2158, -8.9889
"MJY", "Mangunjaya Airport", 103.56700134277344, -2.733330011367798
"MPT", "Maliana airport", 125.00900268554688, -8.167739868164062
"MSI", "Masalembo Airport", 114.43299865722656, -5.583330154418945
"MUF", "Muting Airport", 140.5668, -7.3147
"NAF", "Banaina Airport", 117.125999451, 2.72305011749
"OBD", "Obano Airport", 136.2306, -3.9106
"PUM", "Pomala Airport", 121.61799621582, -4.1810898780823
"PWL", "Purwokerto Airport", 109.416999817, -7.46166992188
"RAQ", "Sugimanuru Airport", 122.569371, -4.760557
"RKI", "Rokot Airport", 100.75, -0.949999988079071
"RTI", "Roti Airport", 123.3740005493164, -10.484299659729004
"RUF", "Yuruf Airport", 140.958, -3.6333
"RZS", "Sawan Airport", 115.1729965209961, -8.132780075073242
"SAE", "Sangir Airport", 118.33335876464844, -8.366669654846191
"TBM", "Tumbang Samba Airport", 113.0833, -1.4694
"TMY", "Tiom Airport", 138.4555, -3.9256
"ZEG", "Senggo Airport", 139.3502, -5.6908
"UGU", "Bilogai-Sugapa Airport", 137.031998, -3.73956
"IDN", "Indagen Airport", 147.244, -6.22663
"ILX", "Ileg Airport", 145.8022, -5.4917
"IMA", "Iamalele Airport", 150.5246, -9.5107
"IMG", "Inhaminga Airport", 35.0045, -18.41
"VDY", "Vijayanagar Aerodrome (JSW)", 76.6349472222, 15.1749666667
"JGB", "Jagdalpur Airport", 82.03679656982422, 19.07430076599121
"NVY", "Neyveli Airport", 79.527381897, 11.6129560471
"RJI", "Rajouri Airport", 74.31520080566406, 33.377899169921875
"TEI", "Tezu Airport", 96.1343994141, 27.9412002563
"INE", "Chinde Airport", 36.4489, -18.59
"IOK", "Iokea Airport", 146.277, -8.401
"IOP", "Ioma Airport", 147.84, -8.3614
"KHA", "Khaneh Airport", 45.1500015259, 36.733341217
"GSM", "Qeshm International Airport", 55.902353, 26.754639
"IRU", "Iranamadu Seaplane Base", 80.448627, 9.299746
"ISG", "New Ishigaki Airport", 124.245, 24.396389
"TQR", "San Domino Island Heliport", 15.490655, 42.117775
"ITK", "Itokama Airport", 148.264261, -9.201527
"IUS", "Inus Airport", 155.1498, -5.7568
"IVH", "Ivishak Airport", -148.2881, 69.4066
"IVI", "Viveros Island Airport", -79.0016, 8.4693
"JGD", "Jiagedaqi Airport", 124.1175, 50.371389
"JIC", "Jinchuan Airport", 102.348333333, 38.542222222199996
"JIO", "Jos Orno Imsula Airport", 127.9075, -8.13911
"JIQ", "Qianjiang Wulingshan Airport", 108.831111111, 29.5133333333
"JJD", "Comandante Ariston Pessoa Airport", -40.357338, -2.906425
"JLA", "Quartz Creek Airport", -149.718994141, 60.48270034789999
"JNB", "O R Tambo International", 28.246, -26.1392
"JOP", "Josephstaal Airport", 145.007083333, -4.74708333333
"JPB", "Pan Am Building Heliport", -73.9765, 40.7533
"JPN", "Pentagon Army Heliport", -77.0575027466, 38.8740997314
"JRA", "West 30th St. Heliport", -74.007103, 40.754501
"JRB", "Downtown-Manhattan/Wall St Heliport", -74.00900269, 40.70119858
"JUH", "Jiuhuashan Airport", 117.6856, 30.7403
"AMK", "Animas Air Park", -107.869003296, 37.203201293899994
"BDX", "Broadus Airport", -105.4540024, 45.47249985
"EUE", "Eureka Airport", -116.004997253, 39.604198455799995
"KPT", "Jackpot Airport/Hayden Field", -114.657997131, 41.97600173949999
"RLA", "Rolla Downtown Airport", -91.8134994506836, 37.935699462890625
"FID", "Elizabeth Field", -72.0316009521, 41.25130081179999
"HUD", "Humboldt Municipal Airport", -94.2452011108, 42.736099243199995
"TWD", "Jefferson County International Airport", -122.810997009, 48.0537986755
"MVM", "Kayenta Airport", -110.228444, 36.716444
"HCC", "Columbia County Airport", -73.7102966309, 42.2913017273
"AHD", "Ardmore Downtown Executive Airport", -97.1227035522, 34.1469993591
"GCW", "Grand Canyon West Airport", -113.816001892, 35.990398407
"CKE", "Lampson Field", -122.901000977, 38.9906005859
"ROF", "Montague-Yreka Rohrer Field", -122.54599762, 41.7304000854
"CNE", "Fremont County Airport", -105.106002808, 38.428001403799996
"RSX", "Rouses Point Seaplane Base", -73.363502502441, 44.99169921875
"COP", "Cooperstown-Westville Airport", -74.89099884030001, 42.6291999817
"CIL", "Council Airport", -163.70300293, 64.89790344240001
"IRB", "Iraan Municipal Airport", -101.891998291, 30.9057006836
"GNF", "Gansner Field", -120.945, 39.943902
"CHZ", "Chiloquin State Airport", -121.879062653, 42.579440493
"LTW", "St. Mary's County Regional Airport", -76.5501022339, 38.3153991699
"AHF", "Arapahoe Municipal Airport", -99.90650177, 40.339500427199994
"PCT", "Princeton Airport", -74.6588973999, 40.3992004395
"CTO", "Calverton Executive Airpark", -72.7919006348, 40.9151000977
"NRI", "Grand Lake Regional Airport", -94.86190032959, 36.577598571777
"GTP", "Grants Pass Airport", -123.388, 42.510101
"NLE", "Jerry Tyler Memorial Airport", -86.225196838379, 41.835899353027
"GCD", "Grand Coulee Dam Airport", -119.083000183, 47.922000885
"VLE", "Valle Airport", -112.14800262451, 35.65060043335
"FPY", "Perry-Foley Airport", -83.58059692, 30.0692997
"NTJ", "Manti-Ephraim Airport", -111.6149979, 39.32910156
"MSD", "Mount Pleasant Airport", -111.475978, 39.526651
"SBO", "Salina Gunnison Airport", -111.837997437, 39.029098510699995
"JVI", "Central Jersey Regional Airport", -74.59839630130001, 40.5243988037
"UCE", "Eunice Airport", -92.423797607422, 30.466299057007
"GOL", "Gold Beach Municipal Airport", -124.4240036, 42.41339874
"KKT", "Kentland Municipal Airport", -87.42819976810001, 40.7587013245
"PRW", "Prentice Airport", -90.279297, 45.542999
"EGP", "Maverick County Memorial International Airport", -100.512001, 28.85720062
"BLD", "Boulder City Municipal Airport", -114.861, 35.947498
"MFH", "Mesquite Airport", -114.0550003, 36.83499908
"ECA", "Iosco County Airport", -83.422302, 44.312801
"FMU", "Florence Municipal Airport", -124.111000061, 43.98279953
"OTS", "Anacortes Airport", -122.662003, 48.499
"ROL", "Roosevelt Municipal Airport", -110.051003, 40.278301
"CTK", "Canton Municipal Airport", -96.570999, 43.308899
"WPO", "North Fork Valley Airport", -107.646003723, 38.8316993713
"ATE", "Antlers Municipal Airport", -95.6499023438, 34.1926002502
"QWG", "Wilgrove Air Park", -80.67009735110001, 35.2137985229
"ASQ", "Austin Airport", -117.195, 39.467998
"AAF", "Apalachicola Regional Airport", -85.02749634, 29.72750092
"ABE", "Lehigh Valley International Airport", -75.44080352783203, 40.652099609375
"ABI", "Abilene Regional Airport", -99.68190002440001, 32.4113006592
"ABQ", "Albuquerque International Sunport", -106.609001, 35.040199
"ABR", "Aberdeen Regional Airport", -98.42179870605469, 45.449100494384766
"ABY", "Southwest Georgia Regional Airport", -84.19450378417969, 31.535499572753906
"ACB", "Antrim County Airport", -85.198402, 44.988602
"ACK", "Nantucket Memorial Airport", -70.06020355, 41.25310135
"ACT", "Waco Regional Airport", -97.23049926757812, 31.611299514770508
"ACV", "California Redwood Coast-Humboldt County Airport", -124.109, 40.978101
"ACY", "Atlantic City International Airport", -74.57720184326172, 39.45759963989258
"ADG", "Lenawee County Airport", -84.07730102539999, 41.8676986694
"ADT", "Ada Regional Airport", -96.671303, 34.804298
"ADM", "Ardmore Municipal Airport", -97.0196342, 34.30301
"ADS", "Addison Airport", -96.8364028931, 32.9686012268
"ADW", "Joint Base Andrews", -76.866997, 38.810799
"KAE", "Kake Seaplane Base", -133.945999, 56.973
"AEL", "Albert Lea Municipal Airport", -93.36720276, 43.68149948
"AEX", "Alexandria International Airport", -92.54979705810547, 31.32740020751953
"KAF", "Karato Airport", 155.3052, -6.2655
"AFF", "USAF Academy Airfield", -104.8130035, 38.96969986
"WSG", "Washington County Airport", -80.29019927979999, 40.1365013123
"AFN", "Jaffrey Airport Silver Ranch Airport", -72.0029983521, 42.805099487300005
"AFO", "Afton Municipal Airport", -110.942001343, 42.7112007141
"AFW", "Fort Worth Alliance Airport", -97.31880187990001, 32.9875984192
"AGC", "Allegheny County Airport", -79.9301986694336, 40.354400634765625
"AGO", "Ralph C Weiser Field", -93.217002, 33.228001
"AGS", "Augusta Regional At Bush Field", -81.9645004272461, 33.36989974975586
"AHC", "Amedee Army Air Field", -120.1529999, 40.26620102
"AHH", "Amery Municipal Airport", -92.37539672850001, 45.2811012268
"AHN", "Athens Ben Epps Airport", -83.32630157470703, 33.94860076904297
"AIA", "Alliance Municipal Airport", -102.804000854, 42.0531997681
"AID", "Anderson Municipal Darlington Field", -85.6129989624, 40.10860061649999
"AIK", "Aiken Regional Airport", -81.684998, 33.649399
"AIO", "Atlantic Municipal Airport", -95.04689789, 41.40729904
"AIV", "George Downer Airport", -88.1978, 33.106499
"AIY", "Atlantic City Municipal Bader Field", -74.4561004639, 39.3600006104
"AIZ", "Lee C Fine Memorial Airport", -92.54949951170002, 38.0960006714
"AKO", "Colorado Plains Regional Airport", -103.222000122, 40.1755981445
"AKC", "Akron Fulton International Airport", -81.4669036865, 41.0374984741
"ALB", "Albany International Airport", -73.80169677734375, 42.74829864501953
"ALI", "Alice International Airport", -98.02690124510002, 27.740900039699998
"ALM", "Alamogordo White Sands Regional Airport", -105.990997314, 32.8399009705
"ALN", "St Louis Regional Airport", -90.0459976196, 38.89030075069999
"ALO", "Waterloo Regional Airport", -92.40029907226562, 42.557098388671875
"ALS", "San Luis Valley Regional Bergman Field", -105.866997, 37.434898
"ALW", "Walla Walla Regional Airport", -118.288002, 46.09489822
"ALX", "Thomas C Russell Field", -85.9629974365, 32.914699554399995
"AMA", "Rick Husband Amarillo International Airport", -101.706001, 35.219398
"AMN", "Gratiot Community Airport", -84.68800354, 43.322101593
"AMW", "Ames Municipal Airport", -93.621803, 41.992001
"ANB", "Anniston Regional Airport", -85.8581, 33.5882
"AND", "Anderson Regional Airport", -82.70939636230001, 34.4945983887
"SLT", "Salida Airport Harriett Alexander Field", -106.049004, 38.5383
"ANP", "Lee Airport", -76.568398, 38.942902
"ANQ", "Tri State Steuben County Airport", -85.083504, 41.639702
"ANW", "Ainsworth Regional Airport", -99.992995, 42.579201
"ANY", "Anthony Municipal Airport", -98.079597, 37.158501
"AOH", "Lima Allen County Airport", -84.026703, 40.706902
"AOO", "Altoona Blair County Airport", -78.31999969, 40.29639816
"APA", "Centennial Airport", -104.848999, 39.57009888
"APC", "Napa County Airport", -122.280998, 38.2132
"APF", "Naples Municipal Airport", -81.7752990723, 26.1525993347
"APG", "Phillips Army Air Field", -76.1688, 39.466202
"APH", "A P Hill AAF (Fort A P Hill) Airport", -77.318298, 38.068902
"APN", "Alpena County Regional Airport", -83.56030273, 45.0780983
"APT", "Marion County Brown Field", -85.585297, 35.060699
"APV", "Apple Valley Airport", -117.185997009, 34.575298309299995
"KAQ", "Kamulai Airport", 146.834, -8.150694444440001
"ARA", "Acadiana Regional Airport", -91.883904, 30.0378
"ARB", "Ann Arbor Municipal Airport", -83.74559783939999, 42.2229995728
"ARG", "Walnut Ridge Regional Airport", -90.925111, 36.124667
"WHT", "Wharton Regional Airport", -96.1544036865, 29.254299163800003
"AUZ", "Aurora Municipal Airport", -88.47570037839999, 41.771900177
"ART", "Watertown International Airport", -76.02169799804688, 43.99190139770508
"ARV", "Lakeland-Noble F. Lee Memorial field", -89.73090363, 45.92789841
"BFT", "Beaufort County Airport", -80.6343994141, 32.4122009277
"ASE", "Aspen-Pitkin Co/Sardy Field", -106.8690033, 39.22320175
"SPZ", "Springdale Municipal Airport", -94.1193008423, 36.176399231
"ASH", "Boire Field", -71.51480102539999, 42.7817001343
"ASL", "Harrison County Airport", -94.307800293, 32.5205001831
"ASN", "Talladega Municipal Airport", -86.05090332030001, 33.569900512699995
"AST", "Astoria Regional Airport", -123.878997803, 46.158000946
"ASX", "John F Kennedy Memorial Airport", -90.91899872, 46.54850006
"ASY", "Ashley Municipal Airport", -99.3526000977, 46.0238990784
"ATL", "Hartsfield Jackson Atlanta International Airport", -84.428101, 33.6367
"ATS", "Artesia Municipal Airport", -104.468002319, 32.8525009155
"ATW", "Appleton International Airport", -88.5190963745, 44.258098602299995
"ATY", "Watertown Regional Airport", -97.15470123, 44.91400146
"AUG", "Augusta State Airport", -69.7973022461, 44.320598602299995
"AUM", "Austin Municipal Airport", -92.93340302, 43.66500092
"AUN", "Auburn Municipal Airport", -121.0820007, 38.95479965
"AUO", "Auburn University Regional Airport", -85.433998, 32.615101
"AUS", "Austin Bergstrom International Airport", -97.6698989868164, 30.194499969482422
"AUW", "Wausau Downtown Airport", -89.6266021729, 44.9262008667
"AVL", "Asheville Regional Airport", -82.54180145263672, 35.43619918823242
"AVO", "Avon Park Executive Airport", -81.52780151, 27.59119987
"AVP", "Wilkes Barre Scranton International Airport", -75.72339630130001, 41.338500976599995
"AVW", "Marana Regional Airport", -111.218002319, 32.4095993042
"AVX", "Catalina Airport", -118.416, 33.4049
"AWM", "West Memphis Municipal Airport", -90.2343978882, 35.1351013184
"AXG", "Algona Municipal Airport", -94.2720031738, 43.0778999329
"AXN", "Chandler Field", -95.39469909670001, 45.8662986755
"AXS", "Altus Quartz Mountain Regional Airport", -99.3385, 34.697952
"AXV", "Neil Armstrong Airport", -84.29889679, 40.49340057
"AXX", "Angel Fire Airport", -105.290000916, 36.422000885
"AYE", "Ft Devens Moore Army Air Field", -71.60279846191406, 42.56999969482422
"AYS", "Waycross Ware County Airport", -82.39550018310001, 31.2490997314
"TUH", "Arnold Air Force Base", -86.08580017, 35.39260101
"AZO", "Kalamazoo Battle Creek International Airport", -85.5521011352539, 42.234901428222656
"BAB", "Beale Air Force Base", -121.43699646, 39.136100769
"BAD", "Barksdale Air Force Base", -93.6626968384, 32.5018005371
"BAF", "Westfield-Barnes Regional Airport", -72.715599, 42.157799
"CLU", "Columbus Municipal Airport", -85.8963012695, 39.2619018555
"BAM", "Battle Mountain Airport", -116.874000549, 40.598999023400005
"BBB", "Benson Municipal Airport", -95.6505966187, 45.331901550299996
"BBD", "Curtis Field", -99.3238983154, 31.1793003082
"BTN", "Marlboro County Jetport H.E. Avent Field", -79.73439789, 34.62170029
"BBW", "Broken Bow Municipal Airport", -99.6421966553, 41.4365005493
"BCB", "Virginia Tech Montgomery Executive Airport", -80.4077987671, 37.207599639899996
"BCE", "Bryce Canyon Airport", -112.144996643, 37.706401825
"BCT", "Boca Raton Airport", -80.1076965332, 26.3784999847
"BDE", "Baudette International Airport", -94.612197876, 48.7284011841
"BDG", "Blanding Municipal Airport", -109.4830017, 37.58330154
"BDL", "Bradley International Airport", -72.68319702149999, 41.9388999939
"BDR", "Igor I Sikorsky Memorial Airport", -73.1261978149414, 41.16350173950195
"WBU", "Boulder Municipal Airport", -105.225997925, 40.0393981934
"KBE", "Bell Island Hot Springs Seaplane Base", -131.572006226, 55.9291000366
"BEC", "Beech Factory Airport", -97.21499633790002, 37.694499969499994
"BED", "Laurence G Hanscom Field", -71.28900146, 42.47000122
"BEH", "Southwest Michigan Regional Airport", -86.4284973145, 42.128601074200006
"BFD", "Bradford Regional Airport", -78.64009857177734, 41.8031005859375
"BFF", "Western Neb. Rgnl/William B. Heilig Airport", -103.5960007, 41.87400055
"BFI", "Boeing Field King County International Airport", -122.302001953125, 47.529998779296875
"BFL", "Meadows Field", -119.0569992, 35.43360138
"BFM", "Mobile Downtown Airport", -88.06809997559999, 30.626800537100003
"BFR", "Virgil I Grissom Municipal Airport", -86.44539642, 38.84000015
"BGD", "Hutchinson County Airport", -101.393997192, 35.700901031499995
"BGE", "Decatur County Industrial Air Park", -84.63739777, 30.9715004
"BGM", "Greater Binghamton/Edwin A Link field", -75.97979736, 42.20869827
"BGR", "Bangor International Airport", -68.8281021118164, 44.80739974975586
"BHB", "Hancock County-Bar Harbor Airport", -68.3615036, 44.45000076
"BHM", "Birmingham-Shuttlesworth International Airport", -86.75350189, 33.56290054
"BID", "Block Island State Airport", -71.577796936, 41.1680984497
"BIE", "Beatrice Municipal Airport", -96.75409698490002, 40.301300048799995
"BIF", "Biggs Army Air Field (Fort Bliss)", -106.3799973, 31.84950066
"BIH", "Eastern Sierra Regional Airport", -118.363998413, 37.3731002808
"BIL", "Billings Logan International Airport", -108.54299926757812, 45.807701110839844
"BIS", "Bismarck Municipal Airport", -100.74600219726562, 46.772701263427734
"BIX", "Keesler Air Force Base", -88.92440032959999, 30.4104003906
"BJC", "Rocky Mountain Metropolitan Airport", -105.1169968, 39.90879822
"BJI", "Bemidji Regional Airport", -94.93370056, 47.50939941
"BJJ", "Wayne County Airport", -81.88829803470001, 40.874801635699995
"BKD", "Stephens County Airport", -98.89099884030001, 32.71900177
"BKE", "Baker City Municipal Airport", -117.808998108, 44.837299346900004
"BFK", "Buckley Air Force Base", -104.751998901, 39.701698303200004
"BKL", "Burke Lakefront Airport", -81.68329620361328, 41.51750183105469
"BKT", "Allen C Perkinson Blackstone Army Air Field", -77.9574966431, 37.0741996765
"BKW", "Raleigh County Memorial Airport", -81.1241989136, 37.787300109899995
"BKX", "Brookings Regional Airport", -96.816902, 44.304798
"BLF", "Mercer County Airport", -81.20770263671875, 37.295799255371094
"BLH", "Blythe Airport", -114.717002869, 33.6192016602
"BLI", "Bellingham International Airport", -122.53800201416016, 48.79280090332031
"BLM", "Monmouth Executive Airport", -74.12490082, 40.18690109
"BLU", "Blue Canyon Nyack Airport", -120.709999084, 39.2750015259
"BLV", "Scott AFB/Midamerica Airport", -89.835197, 38.5452
"KBM", "Kabwum", 147.191472222, -6.15547222222
"BMC", "Brigham City Regional Airport", -112.061996, 41.552399
"BMG", "Monroe County Airport", -86.61669921875, 39.145999908447266
"BMI", "Central Illinois Regional Airport at Bloomington-Normal", -88.91590118, 40.47710037
"BML", "Berlin Regional Airport", -71.17590332, 44.57540131
"BMT", "Beaumont Municipal Airport", -94.21579742430002, 30.0706996918
"BNA", "Nashville International Airport", -86.6781997680664, 36.1245002746582
"BNG", "Banning Municipal Airport", -116.850997925, 33.9230995178
"BNL", "Barnwell Regional Airport", -81.38829803, 33.25780106
"BNO", "Burns Municipal Airport", -118.955001831, 43.5918998718
"BNW", "Boone Municipal Airport", -93.8476028442, 42.0495986938
"BOI", "Boise Air Terminal/Gowen Field", -116.223, 43.5644
"BOS", "General Edward Lawrence Logan International Airport", -71.00520325, 42.36429977
"BOW", "Bartow Executive Airport", -81.783401, 27.943399
"HCA", "Big Spring Mc Mahon-Wrinkle Airport", -101.522003, 32.212601
"BPI", "Miley Memorial Field", -110.1110001, 42.58509827
"WMH", "Ozark Regional Airport", -92.47049713130001, 36.3689002991
"BPT", "Southeast Texas Regional Airport", -94.02069854736328, 29.9507999420166
"BQK", "Brunswick Golden Isles Airport", -81.46649932861328, 31.258800506591797
"BRD", "Brainerd Lakes Regional Airport", -94.13809967, 46.39830017
"BRL", "Southeast Iowa Regional Airport", -91.12550354003906, 40.783199310302734
"BRO", "Brownsville South Padre Island International Airport", -97.4259033203125, 25.90679931640625
"BRY", "Samuels Field", -85.4996032715, 37.8143005371
"BTF", "Skypark Airport", -111.927001953, 40.8694000244
"BTL", "W K Kellogg Airport", -85.2515029907, 42.307300567599995
"BTM", "Bert Mooney Airport", -112.49700164794922, 45.95479965209961
"TTO", "Britton Municipal Airport", -97.743103027344, 45.815200805664
"BTP", "Pittsburgh/Butler Regional Airport", -79.949699, 40.776901
"BTR", "Baton Rouge Metropolitan Airport", -91.149597, 30.533199
"BTV", "Burlington International Airport", -73.15329742429999, 44.471900939899996
"BTY", "Beatty Airport", -116.787002563, 36.8610992432
"BUB", "Cram Field", -99.14969635010002, 41.776699066199996
"BUF", "Buffalo Niagara International Airport", -78.73220062, 42.94049835
"BUM", "Butler Memorial Airport", -94.3401031494, 38.2897987366
"BUR", "Bob Hope Airport", -118.35900115966797, 34.20069885253906
"BFP", "Beaver County Airport", -80.39140319820001, 40.7724990845
"BVO", "Bartlesville Municipal Airport", -96.01119995, 36.76250076
"MVW", "Skagit Regional Airport", -122.42099762, 48.4709014893
"BVX", "Batesville Regional Airport", -91.64730072, 35.7262001
"BVY", "Beverly Municipal Airport", -70.91649627689999, 42.584201812699995
"BWC", "Brawley Municipal Airport", -115.5169983, 32.99290085
"BWD", "Brownwood Regional Airport", -98.9564971924, 31.793600082399998
"BWG", "Bowling Green Warren County Regional Airport", -86.41970062259999, 36.964500427199994
"BWI", "Baltimore/Washington International Thurgood Marshall Airport", -76.668297, 39.1754
"WAH", "Harry Stern Airport", -96.6073989868, 46.2440986633
"BWM", "Bowman Regional Airport", -103.30075, 46.1655193
"BXA", "George R Carr Memorial Air Field", -89.8649978638, 30.813699722299997
"BXK", "Buckeye Municipal Airport", -112.685997, 33.42039871
"BYG", "Johnson County Airport", -106.722000122, 44.381099700899995
"BYH", "Arkansas International Airport", -89.94400024410001, 35.9642982483
"BYI", "Burley Municipal Airport", -113.772003174, 42.542598724399994
"BYS", "Bicycle Lake Army Air Field", -116.629997253, 35.2804985046
"BBC", "Bay City Municipal Airport", -95.8635025024, 28.9733009338
"BZN", "Gallatin Field", -111.1529999, 45.77750015
"XES", "Grand Geneva Resort Airport", -88.389603, 42.614899
"PLY", "Plymouth Municipal Airport", -86.300498962402, 41.365100860596
"CLG", "New Coalinga Municipal Airport", -120.29399871826172, 36.16310119628906
"CAD", "Wexford County Airport", -85.4188995361, 44.2752990723
"CAE", "Columbia Metropolitan Airport", -81.11949920654297, 33.93880081176758
"CIG", "Craig Moffat Airport", -107.522003174, 40.4952011108
"CAK", "Akron Canton Regional Airport", -81.44219970703125, 40.916099548339844
"CAO", "Clayton Municipal Airpark", -103.166999817, 36.4462013245
"CAR", "Caribou Municipal Airport", -68.0178985596, 46.871498107899995
"CBE", "Greater Cumberland Regional Airport", -78.7609024048, 39.615398407
"CBF", "Council Bluffs Municipal Airport", -95.760597229, 41.2592010498
"CBK", "Shalz Field", -101.0469971, 39.42750168
"CBM", "Columbus Air Force Base", -88.44380187990001, 33.6437988281
"KCC", "Coffman Cove Seaplane Base", -132.841995239, 56.003200531
"CCB", "Cable Airport", -117.68800354, 34.1115989685
"CCR", "Buchanan Field", -122.056999207, 37.9897003174
"CCY", "Northeast Iowa Regional Airport", -92.6108016968, 43.0726013184
"LLX", "Caledonia County Airport", -72.0179977417, 44.5690994263
"CDC", "Cedar City Regional Airport", -113.0989990234375, 37.70100021362305
"CDH", "Harrell Field", -92.7633972168, 33.622798919699996
"CDN", "Woodward Field", -80.56490325930001, 34.2835998535
"CDR", "Chadron Municipal Airport", -103.095001221, 42.837600708
"CDS", "Childress Municipal Airport", -100.288002014, 34.4337997437
"CDW", "Essex County Airport", -74.2814025879, 40.875198364300005
"CEA", "Cessna Aircraft Field", -97.2506027222, 37.648601532
"CEC", "Jack Mc Namara Field Airport", -124.2369995, 41.78020096
"CEF", "Westover ARB/Metropolitan Airport", -72.53479767, 42.19400024
"CEU", "Oconee County Regional Airport", -82.8864975, 34.6719017
"CEV", "Mettel Field", -85.129699707, 39.6985015869
"CEW", "Bob Sikes Airport", -86.522102356, 30.778799057
"CEY", "Kyle Oakley Field", -88.37280273, 36.66460037
"CEZ", "Cortez Municipal Airport", -108.627998352, 37.3030014038
"CFD", "Coulter Field", -96.3313980103, 30.715700149499998
"TZC", "Tuscola Area Airport", -83.445503234863, 43.458801269531
"CFT", "Greenlee County Airport", -109.2099991, 32.95280075
"CFV", "Coffeyville Municipal Airport", -95.5718994141, 37.09400177
"KCG", "Chignik Fisheries Airport", -158.589706, 56.317643
"CGE", "Cambridge Dorchester Airport", -76.03040314, 38.53929901
"CGF", "Cuyahoga County Airport", -81.4863967896, 41.5651016235
"CGI", "Cape Girardeau Regional Airport", -89.57080078125, 37.22529983520508
"CGS", "College Park Airport", -76.9223022461, 38.9805984497
"CGX", "Chicago Meigs Airport", -87.60790252685547, 41.85879898071289
"CGZ", "Casa Grande Municipal Airport", -111.766998, 32.954899
"CHA", "Lovell Field", -85.20379638671875, 35.035301208496094
"CHK", "Chickasha Municipal Airport", -97.96769714, 35.09740067
"CHO", "Charlottesville Albemarle Airport", -78.4529037475586, 38.13859939575195
"CHS", "Charleston Air Force Base-International Airport", -80.04049683, 32.89860153
"CIC", "Chico Municipal Airport", -121.8580017, 39.79539871
"CID", "The Eastern Iowa Airport", -91.71080017089844, 41.884700775146484
"CIN", "Arthur N Neu Airport", -94.78900146480001, 42.0461997986
"CIR", "Cairo Regional Airport", -89.2195968628, 37.0644989014
"CIU", "Chippewa County International Airport", -84.47239685058594, 46.25080108642578
"CKA", "Kegelman AF Aux Field", -98.1231002808, 36.7439002991
"CKB", "North Central West Virginia Airport", -80.2281036377, 39.2966003418
"GRM", "Grand Marais Cook County Airport", -90.38289642330001, 47.8382987976
"CKM", "Fletcher Field", -90.512298584, 34.2997016907
"CKN", "Crookston Municipal Kirkwood Field", -96.62159729, 47.8417015076
"CKV", "ClarksvilleâMontgomery County Regional Airport", -87.4150009155, 36.6218986511
"KCL", "Chignik Lagoon Airport", -158.5359955, 56.31119919
"CLE", "Cleveland Hopkins International Airport", -81.8498001099, 41.4117012024
"CLI", "Clintonville Municipal Airport", -88.731300354, 44.613800048799995
"CLK", "Clinton Regional Airport", -98.93270111, 35.53829956
"CLL", "Easterwood Field", -96.36380005, 30.58860016
"CLM", "William R Fairchild International Airport", -123.5, 48.120201110839844
"CLR", "Cliff Hatfield Memorial Airport", -115.521003723, 33.131500244099996
"CLS", "Chehalis Centralia Airport", -122.983001709, 46.676998138399995
"CLT", "Charlotte Douglas International Airport", -80.94309997558594, 35.2140007019043
"CLW", "Clearwater Air Park", -82.7586975098, 27.9766998291
"CMH", "John Glenn Columbus International Airport", -82.891899, 39.998001
"CMI", "University of Illinois Willard Airport", -88.27809906, 40.03919983
"CMX", "Houghton County Memorial Airport", -88.48909759521484, 47.168399810791016
"CMY", "Sparta Fort Mc Coy Airport", -90.7379, 43.958302
